id,title,description,label,label_text
6954,INDONESIA SEES LIMITED CHOICES ON ECONOMY,"Indonesia cannot spend its way out of recession and has very limited economic options due to lower world oil prices, Central Bank governor Arifin Siregar was quoted as saying by the official Antara news agency. ""If Indonesia spurs its economic growth too much, such as through expansionary monetary and budgetary policies, it might create negative effects not only on price increases, but also on the balance of payments,"" he told bankers and businessmen in the North Sumatran city of Medan. Antara quoted him as saying Indonesia is relying on its export drive to help narrow its trade deficit. Antara reported that Siregar said the government wanted to help boost exports from the rubber and palm oil industries, which are centered in Sumatra. ""I see Sumatra has great potential, as in the plantation sector in which family units are employed in great number,"" he said, according to the agency. Indonesia relied on oil and gas exports for 70 pct of its export revenue until last year's fall in crude prices. It has projected its current account deficit will widen to over four billion dlrs in the current financial year ending March 31 from 1.8 billion in 1985/86. REUTER",5,other
10746,SINGAPORE M-1 MONEY SUPPLY 2.7 PCT UP IN JANUARY,"Singapore's M-1 money supply rose 2.7 pct in January to 10.09 billion Singapore dlrs after a 3.7 pct increase in December, the Monetary Authority of Singapore said. Year on year, M-1 grew by 15.6 pct in January compared with an 11.8 pct growth in December. The January rise was largely seasonal, reflecting an increase in currency in active circulation prior to the Lunar New Year. Currency in active circulation rose to 5.42 billion dlrs from 5.03 billion in December and 4.84 billion a year ago. The demand deposit component of M-1 dropped in January by 4.67 billion dlrs from 4.79 billion in December and compared with 3.89 billion in January, 1986. Broadly-based M-2 money supply rose 1.1 pct to 31.30 billion dlrs in January, after a 1.6 pct rise in December, bringing year on year growth to 12.1 pct in January against 10.0 pct in the previous month. REUTER",5,other
5136,CANADIAN BANKER SAYS BRAZIL ECONOMIC GROWTH VITAL,"William Mulholland, president of the Bank of Montreal, said here it is important for Brazil to seek its economic growth. Speaking to reporters after a meeting with Brazilian Finance Minister Dilson Funaro, the Canadian banker said he suggested to Funaro the conversion of Brazil's 1.3 billion dollars debt with the Bank of Montreal by direct investments in this country. He said the Brazilian minister was impressed with his initiative and that he (Funaro) had submitted the proposal to the Central Bank for a broader analysis. Commenting on Brazil's decision to suspend payment of interests to private creditor banks, Mulholland said he would rather see that it did not happen, but that he understood the decision made by the Brazilian government: ""A country like Brazil cannot stop growing. Of course, it must also seek an internal adjustment capable of controlling the spiral of its inflation and public deficit,"" he said. He suggested Brazil and the international financial community to work together and seek stable conditions to face the problems of this country's foreign debt. Reuter",5,other
9443,ALLIED-SIGNAL <ALD> TO SELL LINOTYPE UNIT,"Allied-Signal Inc said it agreed to sell its Linotype Group unit to <Commerzbank AG> of West Germany for an undisclosed amount. Allied-Signal said Commerzbank is expected to offer shares of the unit to the public later this year. The company said the agreement is subject to approval by the government and its shareholders. The Linotype unit, based in Eschborn, West Germany, had revenues in 1986 of more than 200 mln dlrs, the company said. The company said top management of Linotype plan to remain with the unit, which has operations in the United States, West Germany and the United Kingdom. Allied-Signal announced in December that it planned to sell the Linotype unit as well as six other businesses in its electronics and instrumentation segment. Linotype is a supplier of type and graphics composition systems. Reuter",1,acq
10500,<REVENUE PROPERTIES CO LTD> YEAR LOSS,"Shr loss eight cts vs loss 24 cts Net loss 1,150,000 vs loss 3,450,000 Revs 55.7 mln vs 78.1 mln Reuter",0,earn
16010,"GENERAL MOTORS <GM> TO IDLE 9,800 WORKERS","General Motors Corp said it will temporarily lay off 9,800 workers at two plants next week. The layoffs will bring to 11,900 the number of General Motors workers temporarily let go by the company. Indefinite layoffs remain unchanged at 37,000. General Motors said its Chevrolet-Pontiac-GM of Canada plant at Okalhoma City, Okla., will be shut down April 13 through April 20 for inventory adjustment. Some 5,500 workers will be idled at the plant. General Motors' Chevrolet-Pontiac-GM of Canada plant at Doraville, Ga., will be closed for the same period for inventory adjustment, with 4,300 workers affected. The company's Lakewood, Ga., plant has been shut since December, with 2,100 workers on temporary layoff. General Motors said it will have one car plant and five truck plants working on on overtime Saturday, April 11. Reuter",5,other
19505,SAUDI OIL COMPANY GETS NEW ACTING GOVERNOR,"The acting governor of Saudi Arabia's state-owned oil company, Petromin, Jamal Hassan Jawa, has retired at his own request, oil industry sources said. They said Ali Ibrahim Rubaishi, head of organisation planning in Petromin, would take over as acting governor. Jawa held the post since his predecessor, Abdul-Hadi Taher, left in a major oil industry shake up last December. The sources said Rubaishi had not been expected to hold the post permanently. The government removed Taher and Oil Minister Ahmed Zaki Yamani from their posts late last year in a move which industry sources said was aimed at coming to grips with a buyers' oil market. The two men had run the Saudi oil industry for more than 20 years. Industry sources said that despite huge resources, Saudi Arabia had been unable to mould an oil marketing strategy tuned to the competitive realities of the 1980s glut. Hisham Nazer, who replaced Yamani, successfully led an OPEC-engineered return to fixed oil prices of 18 dlrs a barrel last December. Nazer is believed to be reviewing Saudi oil operations which could lead to a thorough overhaul in the way Saudi Arabia does business, the sources said. The sources had said possible candidates for the governor's job include Prince Abdul Aziz Ibn Salman Ibn Abdul Aziz, who earlier ran a research center at Saudi Arabia's University of Petroleum and Minerals, and former Deputy Planning Minister Faisal Beshir. They also list Abdulla Bakr, President of the University of Petroleum and Mine",3,crude
9578,REDKIN LABORATORIES INC <RDKN> QTLY DIVIDEND,Shr five cts vs five cts prior qtr Pay April 17 Record April 3. Reuter,0,earn
815,ADVANCED SYSTEMS <ASY> TO DISTRIBUTE COURSES,"Advanced Systems Inc said it acquired distribution rights to three interactive video courses developed by NCR Corp <NCR>. The three courses, for data processing professionals and bankers, are delivered through interactive video, which combines video discs, personal computers and touch-screen monitors. Reuter",5,other
9288,UNITED MEDICAL <UM> TO SELL UNIT,"United Medical Corp said it has reached a definitive agreement to sell its hospital distribution unit to <Myriad Group Inc> for undisclosed terms, with closing expected in the next several weeks. Reuter",1,acq
17672,GEODYNE RESOURCES INC <GEOD.O> 4TH QTR FEB 28,"Shr profit three cts vs profit 31 cts Net profit 330,;575 vs profit 1,4;73,100 Revs 1,501,996 vs 2,602,568 Avg shrs 10,964,786 vs 4,446,958 Year Shr loss eight cts vs profit six cts Net loss 91,523 vs profit 746,289 Revs 3,854,821 vs 5,231,598 Avg shrs 6,091,334 vs 4,446,958 NOTE: Share results after preferred dividend requirements of 44,174 dlrs vs 99,901 dlrs in quarter and 377,111 dlrs vs 480,851 dlrs in year Company 40 pct owned by PainWebber Group Inc <PWJ> Reuter",0,earn
1306,OIL PRICES RISE ON SAUDI EFFORT,"Crude oil prices rallied today, moving over 17.00 dlrs a barrel because of Saudi Arabia's determined effort to support prices, analysts said. ""The Saudis and other OPEC nations are jawboning the market, hoping to restore confidence and prices and to do this without another meeting,"" said Sanford Margoshes, oil analyst with Shearson Lehman Brothers Inc. ""But OPEC is not out of the woods yet by a longshot due to seasonal declines in demand and some cheating,"" he added. Oil industry analysts said Saudi Arabia has led the attempt to get other OPEC members to resist pressures to discount from the official prices agreed to last december. The analysts said that to get others to hold the line, Saudi Arabia pushed hard at the meeting of deputy oil ministers of the Gulf Cooperation Council last weekend and at the Cooperation Council oil ministers' meeting the previous week. The Saudis have also offered to support members having difficulty in selling their oil, analysts said. ""They are trying to make sure that no one discounts, and to prevent that, it appears that Saudi Arabia or some other OPEC member will allocate some of their oil sales to help members that lose sales,"" Margoshes said. He added that the allocations would probably be in the form of loans to be repaid when these nations resume sales. Analysts said this would be useful in keeping in line nations like Qatar, which has had trouble selling oil. But it is also likely that such assistance would be provided to Nigeria which i",3,crude
