id,title,description,label,label_earn
6489,CHRISTIANIA BANK ISSUES EUROYEN BOND,"Christiania Bank og Kreditkasse is issuing a 15 billion yen eurobond due March 31, 1992 paying 7-1/2 pct and priced at 101-3/4 pct, lead manager Yamaichi International (Europe) Ltd said. The bond is available in denominations of 10 mln yen and will be listed in London. Fees comprise 1-1/4 pct selling concession and 5/8 pct management and underwriting combined. The redemption rate will be calculated according to a complex formula tied to the spot yen/dlr currency rate, Yamaichi said. Mitsui Trust International Ltd is co-lead. REUTER",0,0
3228,EC SUGAR IMPORT LEVIES,"The following import levies for white and raw sugar are effective tomorrow, in European currency units (ecu) per 100 kilos. White sugar, denatured and non-denatured 49.70 versus 50.05 previously. Raw sugar, denatured and non-denatured 41.35 versus 41.35 previously. The rate for raws is based on 92 pct yield. Reuter",0,0
7309,HOUSEHOLD FINANCE SETS 75 MLN CANADIAN DLR NOTE,"Household Financial Corp Ltd is issuing a 75 mln Canadian dlr bond due April 23, 1994, carrying a coupon of nine pct and priced at 101-3/4, said Orion Royal Bank as lead manager. The securities are guaranteed by the parent company, Household Finance Corp and are available in denominations of 1,000 and 10,000 dlrs each. There is a 1-1/4 pct selling concession and a 5/8 pct combined management and underwriting fee. The company's outstanding securities are rated AA-minus by Standard and Poor's corp. REUTER",0,0
10734,PHILADELPHIA EXCHANGE TO EXTEND HOURS FOR ASIA,"The Philadelphia Stock Exchange (PHLX), a leading trader of currency options, plans to extend its trading hours to serve Australasian and Far Eastern markets, exchange president Nicholas Giordano said. He told reporters the PHLX will open a new session between 1900 and 2300 hours U.S. EST from the beginning of the third quarter this year. The PHLX is also opening an office in Hong Kong to serve clients in the region and educate financial markets about the advantages of currency options, Giordano said. Giordano was in Sydney to start an Asian-Pacific tour by exchange executives promoting the hedging benefits of the exchange-trade currency option market against existing over-the-counter option trading during the local working day. Currency options pioneered by the PHLX in 1982 had become an accepted means of hedging against foreign exchange risk and had grown in popularity, he said. The PHLX now offered options in eight currencies, including a new Australian dollar option, and traded an average 42,000 contracts daily with underlying open interest of more than 30 billion U.S. Dlrs. Giordano said the exchange had been impressed with the performance of its Australian dollar contract, which since its introduction last year had regularly topped the French franc as the third most popular traded option, with up to 8,000 contracts traded daily. Having the Philadelphia exchange open during the Asia-Pacific market day would open new hedging opportunities, set a truer level for over-the-c",0,0
1137,NORTH AMERICAN BIOLOGICALS INC <NBIO> 4TH QTR,"Oper shr one ct vs three cts Oper net 99,000 vs 327,000 Revs 12.1 mln vs 8,800,000 Avg shrs 15.5 mln vs 11.3 mln Year Oper shr six cts vs 11 cts Oper net 841,000 vs 956,000 Revs 44.1 mln vs 34.4 mln Avg shrs 15.3 mln vs 8,519,677 NOTE: Net excludes tax credits of 299,000 dlrs vs 29,00000 dlrs in quarter and 809,000 dlrs vs 71,000 dlrs in year. Reuter",1,1
4953,BRAZILIAN TROOPS TO LEAVE OIL REFINERIES,"Brazil's labour troubles eased a little today as the authorities announced they were withdrawing troops from the country's main oil installations occupied three days ago. The troops went in at the request of the state-oil company Petrobras because of the threat of a strike by 55,000 oil industry employees. Petrobras said in a statement today it had requested the withdrawal of the troops. The situation in the refineries was calm, it said, and the employees had indicated their willingness to negotiate a pay deal. A national seamen's strike, however, continued and marines remained in the country's main ports. The marines were despatched to the ports after the seamen's strike, now two weeks old, was ruled illegal last Friday. A spokesman at the national strike headquarters in Rio de Janeiro said today a total of l63 ships were strike-bound, 135 in Brazil and 28 in foreign ports. Yesterday two small companies specialised in the transport of chemicals, Global and Flumar, struck a pay accord with their seamen who have secured a 120 pct increase. Brazilian newspapers today hailed these agreements as a sign that the national strike could soon come to an end. Both companies employ fewer than 200 seamen and union leaders said the vast majority of Brazil's 40,000 seamen were still on strike. The threat of a stoppage by oil industry employees appeared today to be receding. Petrobras said in its statement that the company would meet union leaders for pay talks in Rio de Janeiro next Wednes",0,0
4294,SEC REMOVES OBSTACLE TO FOREIGN FUTURES TRADING,"The Securities and Exchange Commission removed a key regulatory obstacle to trading futures on designated foreign debt securities on U.S. exchanges. The move would allow the Chicago Board of Trade, CBT, to apply to the Commodity Futures Trading Commission, CFTC, for approval of a futures contract on yen bonds. The CBT has said it may apply for approval of the yen bond futures contract, a CFTC spokesman said. The SEC's action, which was approved by a 4-0 vote, specifically removes a regulation against trading futures on designated foreign government debt securities on contract markets that are not located in the country that issued those securities. Futures on the government debt securities of Japan, Canada and Great Britain can already be marketed in the United States under a designated exemption issued by the SEC. But the new move would permit U.S. exchanges to apply to the CFTC for approval of establishing futures contracts on those securities, SEC officials said. The new SEC move would also allow those foreign government debt securities to be marketed in the United States by countries other than those that issued the securities, the officials said. Since the foreign government securities underlying the futures cannot be traded in the United States unless they are registered with the SEC, settlement and delivery of the futures would often take place in the foreign country, the SEC officials said. The SEC is also considering expanding futures trading of additional countries'",0,0
8899,CORRECTED - MANHATTAN NATIONAL CORP <MLC> 4TH,"Oper shr loss 20 cts vs loss 81 cts Oper net loss 1,042,000 vs loss 4,077,000 Revs 38.5 mln vs 50.3 mln 12 mths Oper shr loss six cts vs loss 43 cts Oper net loss 336,000 vs loss 2,176,000 Revs 137.8 mln vs 209.1 mln NOTE: In item moved March 23, company corrects its error to show loss for current 12 mths and qtr, not profit. Reuter",1,1
4978,AUXTON COMPUTER <AUXT> IN ARRANGEMENTS,Auxton Computer Enterprises Inc said it has entered into an agreement to provide cellular business office services to a major non-wireline cellular carrier in 12 major cellular markets throughout the U.S. It said it has also reached agreement to determine the process needed to install its SOCRATES and LUCAS software packages for a national communications carrier outside the U.S. In addition it said it has agreed to start evaluating the feasibility of installing its SOCRATES software to provide a major national satellite paging company with billing services to subscribers traveling beyond the signal capacities of their home systems. Reuter,0,0
2778,<CONCORDE CAPITAL LTD INC> IN FRANCHISE PACT,"Concorde Capital Ltd Inc said it has signed an agreement to establish a minimum of 40 Heidi's Frozen Yogurt Shoppes in South Florida over the next 48 months. It said it signed the agreement with <Zenith Capital Inc>, which received 3,890,000 Concorde shares, or a 10 pct interest, for the exclusive franchise rights from Orlando south in Florida. Zenith now has seven company owned and 44 franchised Heidi's open and another 90 franchises sold. Concorde said it expects to change its name soon to Heidi's Frozen Yogurt Shoppes of Florida Inc. Reuter",0,0
12475,FRENCH MED/LONG TERM DEBT 398.2 BILLION FRANCS END 1986 (419.6 BILLIOn end SEPT) - OFFICIAL,,0,0
2678,"FED SETS ONE BILLION DLR CUSTOMER REPURCHASE, FED SAYS",,0,0
1123,TYLAN CORP <TYLN> TO SELL FURNACE PRODUCT LINE,"Tylan Corp aid it has retained the investment banking firm Kahn and Harris to sell its furnace product line. The company said it has already been contacted by several potential buyers. In 1986, Tylan's furnace product shipments in the U.S. represented 10.3 mln dlrs of the company's total net sales of 28.4 mln dlrs. Reuter",0,0
5355,MCCORMICK AND CO INC <MCCRK> 1ST QTR NET,"Qtr ends Feb 28 Shr 37 cts vs 35 cts Net 4,346,000 vs 4,202,000 Revs 232,006,000 vs 223,151,000 Reuter",1,1
